"Показател","Мерна единица","Дата","средноденонощна норма","Дружба","Павлово","Надежда","Орлов мост","Младост","Хиподрума","Копитото"
"PM10","ug/m3","17.05.2012","50","15.15709781646729","0","15.36656475067139","25.02169418334961","","17.53932762145996","15.2185754776001"
"PM10","ug/m3","18.05.2012","50","11.27155303955078","0","11.52310562133789","13.37209796905518","","12.0613842010498","1.669134616851807"
"PM10","ug/m3","19.05.2012","50","15.33034896850586","18.44413375854492","16.62962341308594","21.79069328308105","","16.07014465332031","5.540465831756592"
"PM10","ug/m3","20.05.2012","50","17.29909515380859","19.3104248046875","15.60810089111328","24.86965560913086","","21.33760452270508","13.57944488525391"
"PM10","ug/m3","21.05.2012","50","24.8006649017334","31.0150318145752","21.58574676513672","31.16354942321777","","26.48387718200684","19.57704162597656"
"PM10","ug/m3","22.05.2012","50","22.37374114990234","24.11395072937012","20.0854434967041","25.59178161621094","","22.34996604919434","0"
"PM10","ug/m3","23.05.2012","50","9.544149398803711","5.087599754333496","5.949808120727539","10.62064456939697","","7.588210105895996","0"
"PM10","ug/m3","24.05.2012","50","13.59715461730957","12.54698657989502","10.83962345123291","19.25581169128418","","14.21094512939453","10.74701499938965"
"PM10","ug/m3","25.05.2012","50","19.04793357849121","14.15057373046875","15.20125961303711","27.92533874511719","","17.68652534484863","10.73125076293945"
"PM10","ug/m3","26.05.2012","50","12.20212745666504","15.4081563949585","10.08559131622314","18.91806221008301","","16.15210151672363","9.828681945800781"
"PM10","ug/m3","27.05.2012","50","13.0580415725708","14.1284351348877","9.621785163879395","17.58396911621094","","15.02268314361572","2.050512552261353"
"PM10","ug/m3","28.05.2012","50","16.43257141113281","15.09927177429199","15.80453777313232","20.32171058654785","","0","4.54549503326416"
"PM10","ug/m3","29.05.2012","50","21.69484329223633","21.25113296508789","18.66839790344238","28.30972290039062","","23.60685539245605","13.86341762542725"
"PM10","ug/m3","30.05.2012","50","22.90217208862305","22.56711578369141","18.52772903442383","33.0093879699707","","30.50971221923828","21.08094787597656"
"PM10","ug/m3","31.05.2012","50","31.52762031555176","20.56797790527344","19.24453926086426","37.48231887817383","","26.50161933898926","21.543212890625"
"PM10","ug/m3","01.06.2012","50","23.98910903930664","30.50004768371582","21.82252311706543","42.23557662963867","","31.64569473266602","19.67177963256836"
"PM10","ug/m3","02.06.2012","50","25.65907859802246","29.06716537475586","21.61519813537598","42.67361831665039","","27.95549964904785","18.28821754455566"
"PM10","ug/m3","03.06.2012","50","25.14809799194336","29.34626007080078","23.85642242431641","35.26530075073242","","27.84233856201172","19.86347770690918"
"PM10","ug/m3","04.06.2012","50","26.64924049377441","33.56796646118164","28.26477813720703","40.01370239257812","","32.70531845092773","23.15788078308105"
"PM10","ug/m3","05.06.2012","50","21.59634399414062","24.92493057250977","17.25140380859375","26.02590560913086","","24.33410453796387","38.03686904907227"
"PM10","ug/m3","06.06.2012","50","11.63668346405029","10.28708171844482","12.98334980010986","10.95857810974121","","12.3211727142334","5.836225986480713"
"PM10","ug/m3","07.06.2012","50","18.63175201416016","20.32903099060059","16.76125335693359","31.52963066101074","","18.57742500305176","7.659632205963135"
"PM10","ug/m3","08.06.2012","50","22.94004821777344","27.67079925537109","19.18192291259766","38.48176574707031","","27.96455001831055","15.24906063079834"
"PM10","ug/m3","09.06.2012","50","25.90889167785645","34.6782112121582","23.59945297241211","31.11166763305664","","31.62372016906738","24.99574089050293"
"PM10","ug/m3","10.06.2012","50","44.22602844238281","38.450927734375","33.17049026489258","46.30158996582031","","35.80883407592773","33.10888671875"
"PM10","ug/m3","11.06.2012","50","42.26466369628906","32.27113723754883","27.99015045166016","35.93088531494141","","30.58746719360352","25.40088081359863"
"PM10","ug/m3","12.06.2012","50","27.88357162475586","25.0701732635498","17.75677108764648","26.98882675170898","","23.78038597106934","18.45934295654297"
"PM10","ug/m3","13.06.2012","50","19.62582397460938","24.4766731262207","20.99184608459473","25.02659797668457","","23.71475982666016","18.09804153442383"
"PM10","ug/m3","14.06.2012","50","15.72089576721191","19.09246253967285","17.74801445007324","18.41091537475586","","20.86495590209961","17.58052444458008"
"PM10","ug/m3","15.06.2012","50","16.13900756835938","15.60026073455811","15.77074909210205","26.03639221191406","","16.92963218688965","12.289626121521"
"PM10","ug/m3","16.06.2012","50","20.15859222412109","22.22238922119141","18.08242034912109","22.45692253112793","","22.37951469421387","16.26070213317871"
"PM10","ug/m3","17.06.2012","50","14.36813640594482","20.73649215698242","17.25214576721191","20.71040725708008","","16.87138938903809","15.48174476623535"
"PM10","ug/m3","18.06.2012","50","22.60074424743652","20.04589462280273","19.53123092651367","22.02131080627441","","20.87334823608398","12.98058891296387"
"PM10","ug/m3","19.06.2012","50","27.72644233703613","23.08329391479492","19.34585762023926","26.80335235595703","","22.87693786621094","11.98539066314697"
"PM10","ug/m3","20.06.2012","50","23.58893203735352","25.97328186035156","24.41193389892578","32.82441329956055","","27.86933898925781","16.5605297088623"
"PM10","ug/m3","21.06.2012","50","22.10870933532715","26.65221405029297","22.99105644226074","26.54996871948242","","26.84947776794434","16.10978698730469"
"PM10","ug/m3","22.06.2012","50","26.57129096984863","31.07699203491211","27.54726219177246","37.29512023925781","","34.18016052246094","25.08036613464355"
"PM10","ug/m3","23.06.2012","50","36.34893417358398","40.24517059326172","35.69626998901367","57.87937545776367","","43.87085723876953","45.87967300415039"
"PM10","ug/m3","24.06.2012","50","36.25670623779297","29.27675819396973","22.5053539276123","29.30215644836426","","26.79243659973145","26.41213035583496"
"PM10","ug/m3","25.06.2012","50","33.8123664855957","32.3147087097168","36.07948303222656","39.66277313232422","","35.70037841796875","32.02508544921875"
"PM10","ug/m3","26.06.2012","50","17.69426155090332","21.49057960510254","18.1342887878418","17.32133102416992","","20.38973045349121","56.46417999267578"
"PM10","ug/m3","27.06.2012","50","19.48276329040527","13.1137056350708","14.3031587600708","16.30908393859863","","15.20539474487305","10.37195014953613"
"PM10","ug/m3","28.06.2012","50","16.80486106872559","17.33844757080078","16.63491821289062","29.30293083190918","","23.79876327514648","15.39857292175293"
"PM10","ug/m3","29.06.2012","50","22.00000762939453","22.92184257507324","22.58158493041992","37.9598274230957","","28.22657585144043","19.85315895080566"
"PM10","ug/m3","30.06.2012","50","28.76384353637695","33.52707290649414","31.54386329650879","41.32575225830078","","36.32060241699219","29.13343620300293"
"PM10","ug/m3","01.07.2012","50","29.05983924865723","36.77697372436523","31.70940780639648","33.5836067199707","","37.69207000732422","40.22249603271484"
"PM10","ug/m3","02.07.2012","50","22.10683059692383","26.19058609008789","23.73503684997559","25.57882118225098","","27.94298934936523","32.49748992919922"
"PM10","ug/m3","03.07.2012","50","18.74160385131836","34.78593826293945","20.66948127746582","24.76178359985352","","28.41821479797363","43.17994689941406"
"PM10","ug/m3","04.07.2012","50","28.58192825317383","38.51813125610352","28.4202766418457","45.51522827148438","","41.1624870300293","39.08774566650391"
"PM10","ug/m3","05.07.2012","50","32.24145889282227","36.6943244934082","30.76115036010742","50.06962966918945","","41.81526947021484","33.3666877746582"
"PM10","ug/m3","06.07.2012","50","32.08478546142578","41.73192596435547","33.82026672363281","39.59392547607422","","43.61301040649414","39.24740600585938"
"PM10","ug/m3","07.07.2012","50","29.44922828674316","31.19217109680176","26.60249900817871","42.53269195556641","","33.6432991027832","28.50883102416992"
"PM10","ug/m3","08.07.2012","50","31.01766586303711","33.02841567993164","32.00174331665039","47.06530380249023","","38.84682464599609","33.95230865478516"
"PM10","ug/m3","09.07.2012","50","39.80388641357422","46.54444122314453","40.61821365356445","61.36375427246094","","49.35933685302734","44.09407043457031"
"PM10","ug/m3","10.07.2012","50","34.36826324462891","41.96059036254883","36.49303436279297","42.33169937133789","","43.14711380004883","39.05165863037109"
"PM10","ug/m3","11.07.2012","50","21.82475471496582","26.03791046142578","25.46218109130859","36.91241073608398","","30.44984436035156","24.00096893310547"
"PM10","ug/m3","12.07.2012","50","25.31894493103027","26.66090774536133","27.84662055969238","35.7133674621582","","32.59975814819336","22.98778915405273"
"PM10","ug/m3","13.07.2012","50","24.18191146850586","26.82514381408691","25.19779014587402","30.77143096923828","","25.76504707336426","26.34777450561523"
"PM10","ug/m3","14.07.2012","50","26.96899795532227","31.90991592407227","32.14368438720703","37.78871154785156","","34.40860366821289","30.81835746765137"
"PM10","ug/m3","15.07.2012","50","31.30478096008301","32.08951187133789","0","38.35912704467773","","34.40534973144531","31.30291366577148"
"PM10","ug/m3","16.07.2012","50","23.48025894165039","23.80611038208008","0","24.41279411315918","","23.74967384338379","27.27444267272949"
"PM10","ug/m3","17.07.2012","50","13.50270652770996","13.37068939208984","13.75224208831787","10.67536067962646","","14.14047527313232","12.97169971466064"
"PM10","ug/m3","18.07.2012","50","13.84647369384766","12.62155532836914","15.94721984863281","17.34873390197754","","14.82442378997803","12.04723739624023"
"PM10","ug/m3","19.07.2012","50","21.06096839904785","22.70877647399902","19.62585258483887","26.95659255981445","","23.12962341308594","20.55148506164551"
"PM10","ug/m3","20.07.2012","50","27.08128356933594","29.04133796691895","24.28457641601562","34.43524932861328","","29.24957466125488","24.77262115478516"
"PM10","ug/m3","21.07.2012","50","28.24644660949707","34.14598846435547","29.18830299377441","35.07329940795898","","34.42956161499023","32.72991943359375"
"PM10","ug/m3","22.07.2012","50","27.72443389892578","28.94828605651855","26.62936592102051","0","","29.44344711303711","34.64523696899414"
"PM10","ug/m3","23.07.2012","50","31.30388832092285","28.94260597229004","25.12819671630859","0","","28.71192932128906","32.84208679199219"
"PM10","ug/m3","24.07.2012","50","44.5670166015625","34.50568771362305","28.79574012756348","34.44021987915039","","35.86894989013672","41.16296005249023"
"PM10","ug/m3","25.07.2012","50","37.53842163085938","35.17841339111328","38.45602035522461","41.6306037902832","","35.59926605224609","33.79293060302734"
"PM10","ug/m3","26.07.2012","50","73.55772399902344","35.39360046386719","29.59420967102051","41.36712646484375","","34.03173065185547","38.05288696289062"
"PM10","ug/m3","27.07.2012","50","44.16144180297852","33.47062683105469","26.02037048339844","39.72404098510742","","33.50374984741211","49.51745223999023"
"PM10","ug/m3","28.07.2012","50","40.70191955566406","24.5665283203125","24.26515579223633","49.77621841430664","","28.81077766418457","24.05853271484375"
"PM10","ug/m3","29.07.2012","50","33.5382080078125","34.96046829223633","33.5717658996582","48.7099723815918","","36.69033813476562","36.21737670898438"
"PM10","ug/m3","30.07.2012","50","34.04127502441406","35.43775177001953","30.40749931335449","30.95379066467285","","34.77091598510742","35.00905227661133"
"PM10","ug/m3","31.07.2012","50","36.96577835083008","27.45282173156738","24.41355514526367","28.58664894104004","","26.93489456176758","31.30511665344238"
"PM10","ug/m3","01.08.2012","50","30.16513442993164","21.16349220275879","55.42365646362305","22.45963668823242","","21.87167167663574","0"
"PM10","ug/m3","02.08.2012","50","45.72227478027344","24.20662879943848","25.38492584228516","39.96054458618164","","27.29720878601074","18.88589286804199"
"PM10","ug/m3","03.08.2012","50","34.15997695922852","34.70598983764648","30.74370574951172","41.63508987426758","","36.04843139648438","34.55702972412109"
"PM10","ug/m3","04.08.2012","50","32.69955825805664","35.42230606079102","31.23534202575684","51.98556518554688","","37.84979629516602","36.97212600708008"
"PM10","ug/m3","05.08.2012","50","32.18064498901367","33.21586227416992","31.68379020690918","38.06374740600586","","36.56707000732422","31.77600860595703"
"PM10","ug/m3","06.08.2012","50","34.04434204101562","39.06733703613281","36.07674789428711","56.89057159423828","","40.57399749755859","37.158935546875"
"PM10","ug/m3","07.08.2012","50","39.54236221313477","39.60029983520508","38.2943229675293","44.02062606811523","","44.70751190185547","38.63094711303711"
"PM10","ug/m3","08.08.2012","50","25.69923400878906","24.17402648925781","38.45883941650391","36.9584846496582","","29.76353073120117","29.36840629577637"
"PM10","ug/m3","09.08.2012","50","35.97294616699219","28.14212226867676","27.65150833129883","29.71943283081055","","31.91142845153809","27.4213752746582"
"PM10","ug/m3","10.08.2012","50","35.69545364379883","35.198974609375","31.0088005065918","38.80957794189453","","39.62953948974609","26.67916107177734"
"PM10","ug/m3","11.08.2012","50","25.75834846496582","25.82910919189453","22.21257781982422","29.2760066986084","","26.48069763183594","32.34704971313477"
"PM10","ug/m3","12.08.2012","50","18.71706771850586","17.58806800842285","17.23021697998047","18.15485763549805","","36.32198333740234","40.16700744628906"
"PM10","ug/m3","13.08.2012","50","16.89849662780762","12.73480129241943","17.38652610778809","21.66686630249023","","16.92970085144043","11.87644290924072"
"PM10","ug/m3","14.08.2012","50","17.56389045715332","17.96933937072754","18.15134239196777","32.48751831054688","","20.8984260559082","15.19087696075439"
"PM10","ug/m3","15.08.2012","50","20.41471481323242","18.87303924560547","23.4189567565918","26.22453880310059","","23.42051124572754","16.99074935913086"
"PM10","ug/m3","16.08.2012","50","20.54723930358887","20.92008781433105","21.34720230102539","32.59429168701172","","25.58371543884277","18.99397468566895"
"PM10","ug/m3","17.08.2012","50","21.82246398925781","19.33567810058594","21.71359825134277","34.79862213134766","","24.43507766723633","17.94206047058105"
"PM10","ug/m3","18.08.2012","50","25.28004455566406","27.01708984375","23.46743583679199","31.77084350585938","","30.81965065002441","24.68963050842285"
"PM10","ug/m3","19.08.2012","50","29.81069183349609","29.850341796875","25.58836936950684","36.21845245361328","","31.38594818115234","31.47166633605957"
"PM10","ug/m3","20.08.2012","50","29.47686767578125","35.13379669189453","29.12739562988281","46.59003829956055","","35.63570022583008","31.97894668579102"
"PM10","ug/m3","21.08.2012","50","24.29536247253418","32.49355697631836","28.84178924560547","36.45941925048828","","31.8631534576416","23.21980857849121"
"PM10","ug/m3","22.08.2012","50","26.42434883117676","29.92420768737793","30.30789756774902","40.35210800170898","","32.92761611938477","23.46141815185547"
"PM10","ug/m3","23.08.2012","50","33.72285842895508","37.99805450439453","35.00087356567383","60.79579544067383","","43.66093063354492","32.55039978027344"
"PM10","ug/m3","24.08.2012","50","40.41163635253906","47.39372634887695","41.61210632324219","46.41277313232422","","48.48868179321289","41.40632247924805"
"PM10","ug/m3","25.08.2012","50","41.86899185180664","46.78331756591797","43.62228012084961","51.07350158691406","","47.68107604980469","49.38309860229492"
"PM10","ug/m3","26.08.2012","50","33.46034622192383","38.13760757446289","37.50578308105469","36.75091171264648","","38.40754318237305","41.27097702026367"
"PM10","ug/m3","27.08.2012","50","30.82042121887207","28.75923347473145","23.31688117980957","26.50734329223633","","30.24603271484375","30.47146987915039"
"PM10","ug/m3","28.08.2012","50","15.28634166717529","12.99683952331543","15.35135650634766","15.73039722442627","","16.40570640563965","15.15074062347412"
"PM10","ug/m3","29.08.2012","50","21.42431259155273","23.40961074829102","21.11648178100586","33.2481575012207","","25.55632591247559","16.52396011352539"
"PM10","ug/m3","30.08.2012","50","26.01289558410645","29.29755401611328","27.2427864074707","41.10099029541016","","32.26791763305664","21.32805824279785"
"PM10","ug/m3","31.08.2012","50","28.48504638671875","27.21085739135742","26.63600540161133","26.47900009155273","","29.74359512329102","26.60006332397461"
"PM10","ug/m3","01.09.2012","50","23.6590518951416","23.16252517700195","22.33687973022461","24.20185852050781","","21.62177467346191","21.3507137298584"
"PM10","ug/m3","02.09.2012","50","26.05206298828125","22.28215026855469","21.12193870544434","28.62262535095215","","22.15930938720703","24.23941612243652"
"PM10","ug/m3","03.09.2012","50","30.50066184997559","24.30831146240234","26.95099067687988","28.61909294128418","","23.46511077880859","19.12553977966309"
"PM10","ug/m3","04.09.2012","50","32.25531387329102","26.06760406494141","28.21672630310059","31.45506286621094","","26.09700393676758","22.79717063903809"
"PM10","ug/m3","05.09.2012","50","36.38770294189453","30.39065361022949","35.33798980712891","40.27466201782227","","33.00250244140625","26.98763656616211"
"PM10","ug/m3","06.09.2012","50","36.46467208862305","33.03908157348633","30.37095642089844","38.44629287719727","","36.37635040283203","31.56201553344727"
"PM10","ug/m3","07.09.2012","50","38.88052749633789","40.22589874267578","30.6082878112793","45.69196319580078","","43.36559295654297","50.55374145507812"
"PM10","ug/m3","08.09.2012","50","21.79634094238281","17.80709648132324","19.84861183166504","19.45680809020996","","20.80731582641602","16.45514106750488"
"PM10","ug/m3","09.09.2012","50","23.32977294921875","21.60618019104004","20.40242576599121","31.53697204589844","","23.63446426391602","18.24404144287109"
"PM10","ug/m3","10.09.2012","50","24.6141357421875","25.99219512939453","24.47866439819336","28.95786666870117","","25.23649215698242","21.27685165405273"
"PM10","ug/m3","11.09.2012","50","23.22000122070312","25.39268493652344","22.12401962280273","28.2202091217041","","24.3439998626709","20.98969078063965"
"PM10","ug/m3","12.09.2012","50","22.0015926361084","22.9094066619873","19.21885108947754","27.08405113220215","","21.92973518371582","20.9022102355957"
"PM10","ug/m3","13.09.2012","50","31.88320159912109","31.80352783203125","27.23575401306152","38.11680603027344","","32.94675445556641","26.7092342376709"
"PM10","ug/m3","14.09.2012","50","34.4167366027832","33.90238571166992","28.03907775878906","47.70093154907227","","41.76674270629883","23.46554946899414"
"PM10","ug/m3","15.09.2012","50","18.38514709472656","22.7349910736084","17.0494384765625","32.81326293945312","","29.94613456726074","16.38216018676758"
"PM10","ug/m3","16.09.2012","50","26.95510864257812","21.06991386413574","18.35736465454102","30.95503234863281","","30.04989242553711","9.383691787719727"
"PM10","ug/m3","17.09.2012","50","20.14029502868652","21.5512580871582","17.21750640869141","30.56972885131836","","23.42701721191406","8.009750366210938"
"PM10","ug/m3","18.09.2012","50","24.84012413024902","29.46653938293457","20.85663032531738","36.12390518188477","","28.00992393493652","14.78883743286133"
"PM10","ug/m3","19.09.2012","50","25.75458335876465","30.68256568908691","25.7155876159668","36.09646224975586","","32.52201080322266","24.51039505004883"
"PM10","ug/m3","20.09.2012","50","24.42101097106934","30.43651962280273","22.06693077087402","30.89347457885742","","32.57416534423828","31.50752067565918"
"PM10","ug/m3","21.09.2012","50","9.997769355773926","7.847743988037109","9.223727226257324","9.842236518859863","","9.296718597412109","4.189148902893066"
"PM10","ug/m3","22.09.2012","50","16.82322883605957","13.25119209289551","15.68473720550537","28.27242469787598","","17.53130722045898","6.867451667785645"
"PM10","ug/m3","23.09.2012","50","22.54980087280273","23.1555347442627","28.71803092956543","40.62926864624023","","30.10901832580566","14.44214820861816"
"PM10","ug/m3","24.09.2012","50","34.85688781738281","38.42156982421875","32.0623664855957","53.68454360961914","","41.00812530517578","24.00846672058105"
"PM10","ug/m3","25.09.2012","50","39.23028182983398","44.34178161621094","34.93724060058594","58.13618469238281","","45.7409782409668","29.27404403686523"
"PM10","ug/m3","26.09.2012","50","30.88408660888672","34.00296401977539","24.42047500610352","49.58960723876953","","34.5062141418457","23.59234237670898"
"PM10","ug/m3","27.09.2012","50","31.52519035339355","45.07500076293945","33.7008171081543","60.42040252685547","","46.33480072021484","26.96933937072754"
"PM10","ug/m3","28.09.2012","50","34.99758911132812","47.04845428466797","37.51531600952148","62.86037063598633","","51.92270278930664","33.16824340820312"
"PM10","ug/m3","29.09.2012","50","35.43502807617188","49.40933227539062","36.17937088012695","58.35932922363281","","55.22387313842773","31.84267997741699"
"PM10","ug/m3","30.09.2012","50","36.1475944519043","43.05794143676758","39.72629165649414","56.50510787963867","","46.95242309570312","33.90096282958984"
"PM10","ug/m3","01.10.2012","50","30.52597045898438","39.66559982299805","33.63447189331055","43.14337921142578","","40.20306015014648","29.79598236083984"
"PM10","ug/m3","02.10.2012","50","33.19752883911133","41.89006423950195","31.6500358581543","48.2273063659668","","50.9361686706543","24.19634628295898"
"PM10","ug/m3","03.10.2012","50","57.15873718261719","53.12233734130859","33.93522644042969","76.26779174804688","","58.99773025512695","49.17789459228516"
"PM10","ug/m3","04.10.2012","50","26.68043899536133","22.78443336486816","20.5586986541748","26.71441078186035","","24.5855541229248","17.09243583679199"
"PM10","ug/m3","05.10.2012","50","26.19431304931641","34.40286636352539","23.13468933105469","40.34928512573242","","34.5824089050293","16.64151191711426"
"PM10","ug/m3","06.10.2012","50","34.11671447753906","42.02481079101562","35.13715744018555","57.41869735717773","","47.91733932495117","25.9053955078125"
"PM10","ug/m3","07.10.2012","50","34.61546325683594","36.11512756347656","30.49393272399902","44.38251876831055","","43.56194305419922","26.9854621887207"
"PM10","ug/m3","08.10.2012","50","18.8089771270752","20.72329139709473","18.30263900756836","21.54954147338867","","23.6695556640625","17.35152435302734"
"PM10","ug/m3","09.10.2012","50","23.14472198486328","31.9648323059082","23.09503746032715","34.15034103393555","","31.84343528747559","16.97932243347168"
"PM10","ug/m3","10.10.2012","50","36.7137451171875","45.59566116333008","34.6318244934082","60.76065444946289","","51.33961868286133","19.62337303161621"
"PM10","ug/m3","11.10.2012","50","38.37522888183594","44.49626159667969","30.17848777770996","50.67916870117188","","47.41128921508789","28.3482551574707"
"PM10","ug/m3","12.10.2012","50","43.34333419799805","50.04981994628906","43.23406982421875","59.00230407714844","","52.78080749511719","27.96764945983887"
"PM10","ug/m3","13.10.2012","50","40.69612884521484","42.05995178222656","28.3662223815918","56.87120819091797","","61.29722213745117","21.14934539794922"
"PM10","ug/m3","14.10.2012","50","21.09445762634277","24.57198333740234","19.2299919128418","30.38928604125977","","33.00115966796875","12.6331148147583"
"PM10","ug/m3","15.10.2012","50","20.30524826049805","23.68151092529297","20.00605392456055","32.60219573974609","","23.43418884277344","9.453231811523438"
"PM10","ug/m3","16.10.2012","50","19.41975784301758","25.04576110839844","18.93815422058105","32.9707145690918","","24.99327850341797","11.73667526245117"
"PM10","ug/m3","17.10.2012","50","15.16732311248779","15.08970642089844","17.69826507568359","21.74299812316895","","15.03547668457031","10.53120517730713"
"PM10","ug/m3","18.10.2012","50","31.73009300231934","31.45180511474609","32.7670783996582","53.20803070068359","","39.31357192993164","12.89359092712402"
"PM10","ug/m3","19.10.2012","50","38.07880401611328","40.41088485717773","34.46167373657227","68.96424102783203","","50.88011932373047","22.61513710021973"
"PM10","ug/m3","20.10.2012","50","38.58877563476562","37.95261001586914","30.42102241516113","60.49227523803711","","44.49472808837891","23.12326431274414"
"PM10","ug/m3","21.10.2012","50","25.92168998718262","29.06120300292969","20.6158275604248","37.82060241699219","","30.44404983520508","24.58356094360352"
"PM10","ug/m3","22.10.2012","50","30.43617820739746","35.78909301757812","26.28170967102051","50.83466720581055","","36.60746383666992","23.57551383972168"
"PM10","ug/m3","23.10.2012","50","39.35868835449219","42.88570785522461","34.19506454467773","63.54634857177734","","44.55452346801758","30.38582801818848"
"PM10","ug/m3","24.10.2012","50","50.87246704101562","59.51207733154297","43.6119384765625","69.85384368896484","","55.64587783813477","30.97988128662109"
"PM10","ug/m3","25.10.2012","50","60.5898323059082","65.03473663330078","53.18992233276367","98.8489990234375","","72.44075012207031","31.92227745056152"
"PM10","ug/m3","26.10.2012","50","48.96217346191406","57.21246719360352","54.61549758911133","76.02300262451172","","70.92863464355469","33.38681793212891"
"PM10","ug/m3","27.10.2012","50","38.78904342651367","41.81017684936523","39.08911514282227","57.33854675292969","","53.95321273803711","25.63804817199707"
"PM10","ug/m3","28.10.2012","50","30.3410587310791","14.10846900939941","12.22060203552246","19.60858154296875","","16.69489669799805","13.29876899719238"
"PM10","ug/m3","29.10.2012","50","49.84994506835938","15.12409782409668","12.81348896026611","29.13895797729492","","28.42090225219727","0"
"PM10","ug/m3","30.10.2012","50","20.88987922668457","23.45502662658691","16.8865966796875","26.80307579040527","","18.915283203125","6.776172637939453"
"PM10","ug/m3","31.10.2012","50","38.17850494384766","49.51591491699219","36.83031845092773","56.82076644897461","","42.00402069091797","7.37423849105835"
"PM10","ug/m3","01.11.2012","50","22.09036445617676","32.07827758789062","22.69979667663574","43.86909103393555","","25.35067939758301","9.96943473815918"
"PM10","ug/m3","02.11.2012","50","54.92148590087891","43.62607955932617","45.80084228515625","73.95596313476562","","50.39997863769531","9.771261215209961"
"PM10","ug/m3","03.11.2012","50","41.38182830810547","46.87394714355469","36.12102508544922","68.28716278076172","","57.05685043334961","11.70121479034424"
"PM10","ug/m3","04.11.2012","50","40.03095626831055","49.40249633789062","51.5140495300293","75.70339202880859","","61.6864013671875","11.26090145111084"
"PM10","ug/m3","05.11.2012","50","59.0944709777832","44.07708358764648","66.59558868408203","81.08131408691406","","57.70722961425781","10.25474834442139"
"PM10","ug/m3","06.11.2012","50","20.39875411987305","19.13631057739258","17.33561515808105","36.41031265258789","","24.58258628845215","7.964370727539062"
"PM10","ug/m3","07.11.2012","50","20.68243789672852","23.5305347442627","16.05886459350586","29.20143699645996","","26.98369979858398","11.29833316802979"
"PM10","ug/m3","08.11.2012","50","19.76617431640625","17.18390464782715","18.51033973693848","28.0300350189209","","19.18768882751465","5.881153106689453"
"PM10","ug/m3","09.11.2012","50","41.24667739868164","40.30714416503906","36.54142379760742","60.93121719360352","","49.54402542114258","4.779653072357178"
"PM10","ug/m3","10.11.2012","50","40.76446151733398","38.79815292358398","31.71320343017578","50.37664031982422","","43.39998626708984","19.92348289489746"
"PM10","ug/m3","11.11.2012","50","49.8141975402832","55.39754867553711","53.82612991333008","69.25240325927734","","71.30304718017578","11.02788829803467"
"PM10","ug/m3","12.11.2012","50","49.29890441894531","67.26529693603516","107.8710861206055","98.34229278564453","","87.64256286621094","8.510965347290039"
"PM10","ug/m3","13.11.2012","50","82.36118316650391","67.45657348632812","83.07164764404297","135.5006256103516","","100.3343048095703","40.17153549194336"
"PM10","ug/m3","14.11.2012","50","35.08534240722656","38.42922973632812","22.11231994628906","41.08921813964844","","37.20588302612305","45.06368255615234"
"PM10","ug/m3","15.11.2012","50","18.76300430297852","17.58101654052734","17.36523628234863","25.71232032775879","","15.8072452545166","3.261703014373779"
"PM10","ug/m3","16.11.2012","50","28.59603309631348","31.81986236572266","33.79877853393555","42.6290283203125","","27.74614143371582","10.25371646881104"
"PM10","ug/m3","17.11.2012","50","28.93793106079102","26.37557983398438","21.99348831176758","37.66602325439453","","25.67988395690918","27.70197677612305"
"PM10","ug/m3","18.11.2012","50","32.12018585205078","32.4654655456543","30.66246032714844","42.06579971313477","","31.07530403137207","20.09751892089844"
"PM10","ug/m3","19.11.2012","50","39.00094223022461","33.83039093017578","35.46160507202148","49.7388916015625","","31.80096817016602","14.39253425598145"
"PM10","ug/m3","20.11.2012","50","36.42620849609375","21.65509033203125","26.75983047485352","32.66009521484375","","22.69221305847168","21.44573211669922"
"PM10","ug/m3","21.11.2012","50","20.88162803649902","16.57899475097656","17.63878059387207","28.20849990844727","","16.6091251373291","12.60332584381104"
"PM10","ug/m3","22.11.2012","50","28.43318939208984","57.94444274902344","25.033447265625","42.31258392333984","","41.05094146728516","7.828652858734131"
"PM10","ug/m3","23.11.2012","50","44.5283088684082","59.88186264038086","46.92382431030273","54.01223373413086","","45.73762512207031","13.25616455078125"
"PM10","ug/m3","24.11.2012","50","34.88551712036133","48.03053283691406","36.9813117980957","44.04681396484375","","45.19950866699219","21.26154708862305"
"PM10","ug/m3","25.11.2012","50","40.84738159179688","47.88532257080078","43.28194427490234","57.3175048828125","","58.89310073852539","5.568870544433594"
"PM10","ug/m3","26.11.2012","50","52.50588989257812","104.6801986694336","82.52630615234375","98.86997985839844","","104.3907241821289","11.61910057067871"
"PM10","ug/m3","27.11.2012","50","75.45343017578125","85.21916961669922","90.01433563232422","106.3594818115234","","88.22714233398438","16.35188102722168"
"PM10","ug/m3","28.11.2012","50","116.8759384155273","137.9591217041016","131.8180541992188","146.5028076171875","","156.0355682373047","12.98249244689941"
"PM10","ug/m3","29.11.2012","50","43.26745986938477","37.99710464477539","34.87174606323242","45.79444885253906","","38.0793342590332","12.32787704467773"
"PM10","ug/m3","30.11.2012","50","19.16159439086914","19.25235176086426","25.5097713470459","42.95138549804688","","19.37492561340332","10.5634708404541"
"PM10","ug/m3","01.12.2012","50","31.40536308288574","37.28905868530273","45.55070114135742","63.46641540527344","","50.94390869140625","12.55794525146484"
"PM10","ug/m3","02.12.2012","50","42.63169097900391","75.31642913818359","45.34886169433594","68.13208770751953","","56.86884307861328","9.969732284545898"
